found_minima,found_saddles,bias_count,energy_calls_at_each_min,force_calls_at_each_min,run_id,seed,bias_std_dev_scale,bias_covariance,bias_height_fraction,bias_height,perturbation_size,optimizer
"[array([0.62349941, 0.02803776]), array([-0.05001082,  0.4666941 ]), array([-0.55822363,  1.44172584])]","[array([0.42965194, 0.54274463]), array([-0.36466759,  0.98056095]), array([0.42965194, 0.54274463]), array([-0.36466759,  0.98056095])]",7,"[13, 30, 106]","[13, 30, 106]",570,1,0.2,0.012100000000000003,0.03333333333333333,1.2666666666666666,0.55,Scipy
"[array([0.62349941, 0.02803776]), array([-0.05001082,  0.46669411]), array([-0.55822363,  1.44172585])]","[array([ 0.5499111 , -0.51701706]), array([ 0.38981624, -0.46984997]), array([ 0.5499111 , -0.51701706]), array([ 0.38981624, -0.46984997])]",9,"[13, 25, 127]","[13, 25, 127]",571,2,0.2,0.012100000000000003,0.03333333333333333,1.2666666666666666,0.55,Scipy
"[array([0.62349941, 0.02803776]), array([-0.05001082,  0.4666941 ]), array([-0.55822363,  1.44172584])]","[array([1.0107558 , 0.41859183]), array([1.11236218, 0.28005599]), array([1.0107558 , 0.41859183]), array([1.11236218, 0.28005599])]",16,"[13, 56, 237]","[13, 56, 237]",572,3,0.2,0.012100000000000003,0.03333333333333333,1.2666666666666666,0.55,Scipy
"[array([0.62349941, 0.02803776]), array([-0.05001082,  0.4666941 ]), array([-0.55822363,  1.44172584])]","[array([1.12421714, 0.25559379]), array([ 1.00533185, -0.36782078]), array([1.12421714, 0.25559379]), array([ 1.00533185, -0.36782078])]",13,"[13, 39, 210]","[13, 39, 210]",573,4,0.2,0.012100000000000003,0.03333333333333333,1.2666666666666666,0.55,Scipy
"[array([0.62349941, 0.02803776]), array([-0.05001081,  0.46669411]), array([-0.55822363,  1.44172584])]","[array([0.29353161, 0.46806191]), array([ 1.09624138, -0.25305833]), array([0.29353161, 0.46806191]), array([ 1.09624138, -0.25305833])]",13,"[13, 24, 209]","[13, 24, 209]",574,5,0.2,0.012100000000000003,0.03333333333333333,1.2666666666666666,0.55,Scipy
"[array([0.62349941, 0.02803776]), array([-0.0501461,  0.466725 ]), array([-0.55822363,  1.44172584])]","[array([0.271816  , 0.34656833]), array([-0.29283314,  0.47670725]), array([0.271816  , 0.34656833]), array([-0.29283314,  0.47670725])]",78,"[13, 803, 1043]","[13, 803, 1043]",598,9,0.2,0.012100000000000003,0.03333333333333333,1.2666666666666666,0.01,Scipy
"[array([0.62349941, 0.02803776]), array([-0.05002923,  0.4666988 ]), array([-0.55822363,  1.44172584])]","[array([0.24307045, 0.39406493]), array([0.28711752, 0.26822922]), array([0.24307045, 0.39406493]), array([0.28711752, 0.26822922])]",87,"[13, 875, 1194]","[13, 875, 1194]",599,10,0.2,0.012100000000000003,0.03333333333333333,1.2666666666666666,0.01,Scipy
"[array([0.62349941, 0.02803776]), array([-0.05001935,  0.46669625]), array([-0.55822363,  1.44172585])]","[array([0.15785954, 0.2769754 ]), array([-0.81442408,  0.61591075]), array([0.15785954, 0.2769754 ]), array([-0.81442408,  0.61591075])]",116,"[101, 2527, 14179]","[101, 2527, 14179]",544,5,0.2,0.012100000000000003,0.1,3.8000000000000003,0.001,FIRE
"[array([0.62349941, 0.02803776]), array([-0.0500629,  0.4667082]), array([-0.55822363,  1.44172585])]","[array([0.16447846, 0.23265713]), array([-0.84407532,  0.62745984]), array([0.16447846, 0.23265713]), array([-0.84407532,  0.62745984])]",118,"[101, 2787, 13842]","[101, 2787, 13842]",523,4,0.2,0.012100000000000003,0.1,3.8000000000000003,0.005,FIRE
"[array([0.62349941, 0.02803776]), array([-0.05002527,  0.46669783]), array([-0.55822365,  1.44172582])]","[array([0.23712158, 0.29487756]), array([-0.82328127,  0.60076593]), array([0.23712158, 0.29487756]), array([-0.82328127,  0.60076593])]",137,"[101, 2059, 15984]","[101, 2059, 15984]",545,6,0.2,0.012100000000000003,0.1,3.8000000000000003,0.001,FIRE
"[array([0.62349941, 0.02803776]), array([-0.05001928,  0.46669626]), array([-0.55822363,  1.44172585])]","[array([0.17287438, 0.25576555]), array([-0.82991305,  0.61422133]), array([0.17287438, 0.25576555]), array([-0.82991305,  0.61422133])]",93,"[101, 2573, 10876]","[101, 2573, 10876]",524,5,0.2,0.012100000000000003,0.1,3.8000000000000003,0.005,FIRE
"[array([0.62349941, 0.02803776]), array([-0.05002529,  0.46669783]), array([-0.55822364,  1.44172584])]","[array([0.22220285, 0.32795275]), array([-0.82927595,  0.61591865]), array([0.22220285, 0.32795275]), array([-0.82927595,  0.61591865])]",71,"[101, 2138, 8395]","[101, 2138, 8395]",525,6,0.2,0.012100000000000003,0.1,3.8000000000000003,0.005,FIRE
"[array([0.62349941, 0.02803776]), array([-0.05006151,  0.46670764]), array([-0.55822362,  1.44172586])]","[array([0.24788957, 0.32317804]), array([-0.82508738,  0.59046734]), array([0.24788957, 0.32317804]), array([-0.82508738,  0.59046734])]",140,"[101, 2512, 16393]","[101, 2512, 16393]",546,7,0.2,0.012100000000000003,0.1,3.8000000000000003,0.001,FIRE
"[array([0.62349941, 0.02803776]), array([-0.0500615 ,  0.46670764]), array([-0.55822365,  1.44172583])]","[array([0.27420921, 0.2955821 ]), array([-0.82100986,  0.58726005]), array([0.27420921, 0.2955821 ]), array([-0.82100986,  0.58726005])]",142,"[101, 2526, 16497]","[101, 2526, 16497]",526,7,0.2,0.012100000000000003,0.1,3.8000000000000003,0.005,FIRE
"[array([0.62349941, 0.02803776]), array([-0.05002952,  0.46669894]), array([-0.55822362,  1.44172586])]","[array([0.22430006, 0.3265509 ]), array([-0.82993689,  0.61285337]), array([0.22430006, 0.3265509 ]), array([-0.82993689,  0.61285337])]",102,"[101, 1726, 11783]","[101, 1726, 11783]",527,8,0.2,0.012100000000000003,0.1,3.8000000000000003,0.005,FIRE
"[array([0.62349941, 0.02803776]), array([-0.05002951,  0.46669895]), array([-0.55822365,  1.44172583])]","[array([0.227685, 0.315488]), array([-0.80746541,  0.62573605]), array([0.227685, 0.315488]), array([-0.80746541,  0.62573605])]",134,"[101, 1692, 15186]","[101, 1692, 15186]",547,8,0.2,0.012100000000000003,0.1,3.8000000000000003,0.001,FIRE
"[array([0.62349941, 0.02803776]), array([-0.05002846,  0.4666986 ]), array([-0.55822364,  1.44172584])]","[array([0.20782959, 0.26480439]), array([-0.81708762,  0.5986722 ]), array([0.20782959, 0.26480439]), array([-0.81708762,  0.5986722 ])]",109,"[101, 3353, 12590]","[101, 3353, 12590]",528,9,0.2,0.012100000000000003,0.1,3.8000000000000003,0.005,FIRE
"[array([0.62349941, 0.02803776]), array([-0.05002522,  0.46669782]), array([-0.55822365,  1.44172582])]","[array([0.17633512, 0.2139294 ]), array([-0.82823909,  0.60959342]), array([0.17633512, 0.2139294 ]), array([-0.82823909,  0.60959342])]",140,"[101, 3076, 17062]","[101, 3076, 17062]",548,9,0.2,0.012100000000000003,0.1,3.8000000000000003,0.001,FIRE
"[array([0.62349941, 0.02803776]), array([-0.05002452,  0.46669763]), array([-0.55822365,  1.44172583])]","[array([0.16586151, 0.29269267]), array([-0.84260949,  0.5902016 ]), array([0.16586151, 0.29269267]), array([-0.84260949,  0.5902016 ])]",382,"[101, 8232, 45309]","[101, 8232, 45309]",580,1,0.2,0.012100000000000003,0.03333333333333333,1.2666666666666666,0.01,FIRE
"[array([0.62349941, 0.02803776]), array([-0.05014221,  0.46672407]), array([-0.55822364,  1.44172584])]","[array([0.21047461, 0.30292368]), array([-0.81590339,  0.59952443]), array([0.21047461, 0.30292368]), array([-0.81590339,  0.59952443])]",315,"[101, 8874, 38013]","[101, 8874, 38013]",600,1,0.2,0.012100000000000003,0.03333333333333333,1.2666666666666666,0.005,FIRE
"[array([0.62349941, 0.02803776]), array([-0.05002122,  0.46669676]), array([-0.55822363,  1.44172585])]","[array([0.21884616, 0.27980864]), array([-0.83963181,  0.61520566]), array([0.21884616, 0.27980864]), array([-0.83963181,  0.61520566])]",165,"[101, 2686, 19273]","[101, 2686, 19273]",549,10,0.2,0.012100000000000003,0.1,3.8000000000000003,0.001,FIRE
"[array([0.62349941, 0.02803776]), array([-0.55822364,  1.44172584]), array([-0.05002021,  0.46669651])]","[array([0.20568093, 0.24550759]), array([-0.91065329,  0.85411086]), array([0.20568093, 0.24550759]), array([-0.91065329,  0.85411086])]",141,"[13, 445, 2799]","[13, 445, 2799]",550,1,0.2,0.012100000000000003,0.1,3.8000000000000003,0.001,Scipy
"[array([0.62349941, 0.02803776]), array([-0.0500769,  0.4667121]), array([-0.55822363,  1.44172584])]","[array([0.15691178, 0.06101932]), array([0.12084611, 0.06668331]), array([0.15691178, 0.06101932]), array([0.12084611, 0.06668331])]",55,"[13, 581, 1047]","[13, 581, 1047]",551,2,0.2,0.012100000000000003,0.1,3.8000000000000003,0.001,Scipy
"[array([0.62349941, 0.02803776]), array([-0.05001086,  0.46669411]), array([-0.55822362,  1.44172586])]","[array([0.29353162, 0.46806191]), array([ 1.20839358, -0.36765602]), array([0.29353162, 0.46806191]), array([ 1.20839358, -0.36765602])]",118,"[101, 225, 16275]","[101, 225, 16275]",644,5,0.2,0.012100000000000003,0.02,0.76,0.55,FIRE
"[array([0.62349941, 0.02803776]), array([-0.05001082,  0.46669411]), array([-0.55822361,  1.44172586])]","[array([ 0.93917849, -0.4223473 ]), array([ 1.19176942, -0.28798017]), array([ 0.93917849, -0.4223473 ]), array([ 1.19176942, -0.28798017])]",55,"[101, 716, 6812]","[101, 716, 6812]",645,6,0.2,0.012100000000000003,0.02,0.76,0.55,FIRE
"[array([0.62349941, 0.02803776]), array([-0.05013469,  0.46672263]), array([-0.55822362,  1.44172585])]","[array([0.2251321 , 0.32534927]), array([-0.84235451,  0.61986658]), array([0.2251321 , 0.32534927]), array([-0.84235451,  0.61986658])]",328,"[101, 6709, 38939]","[101, 6709, 38939]",621,2,0.2,0.012100000000000003,0.03333333333333333,1.2666666666666666,0.001,FIRE
"[array([0.62349941, 0.02803776]), array([-0.05002842,  0.4666987 ]), array([-0.55822365,  1.44172583])]","[array([0.22146752, 0.29273278]), array([-0.81964605,  0.60444544]), array([0.22146752, 0.29273278]), array([-0.81964605,  0.60444544])]",287,"[101, 6771, 34495]","[101, 6771, 34495]",581,2,0.2,0.012100000000000003,0.03333333333333333,1.2666666666666666,0.01,FIRE
"[array([0.62349941, 0.02803776]), array([-0.05001079,  0.4666941 ]), array([-0.55822364,  1.44172584])]","[array([0.16460483, 0.33121389]), array([1.33826239, 0.20916794]), array([0.16460483, 0.33121389]), array([1.33826239, 0.20916794])]",142,"[101, 221, 18125]","[101, 221, 18125]",646,7,0.2,0.012100000000000003,0.02,0.76,0.55,FIRE
"[array([0.62349941, 0.02803776]), array([-0.05001086,  0.46669411]), array([-0.55822365,  1.44172582])]","[array([ 1.02165881, -0.35139484]), array([-0.25043696,  1.00421739]), array([ 1.02165881, -0.35139484]), array([-0.25043696,  1.00421739])]",15,"[101, 1299, 1909]","[101, 1299, 1909]",647,8,0.2,0.012100000000000003,0.02,0.76,0.55,FIRE
"[array([0.62349941, 0.02803776]), array([-0.05003594,  0.46670068]), array([-0.55822364,  1.44172584])]","[array([0.21362576, 0.27943235]), array([-0.8264579 ,  0.60764333]), array([0.21362576, 0.27943235]), array([-0.8264579 ,  0.60764333])]",330,"[101, 6857, 38194]","[101, 6857, 38194]",601,2,0.2,0.012100000000000003,0.03333333333333333,1.2666666666666666,0.005,FIRE
"[array([0.62349941, 0.02803776]), array([-0.05001079,  0.46669411]), array([-0.55822365,  1.44172582])]","[array([ 0.61715116, -0.52192561]), array([ 1.0840092 , -0.38103305]), array([ 0.61715116, -0.52192561]), array([ 1.0840092 , -0.38103305])]",62,"[101, 865, 8682]","[101, 865, 8682]",648,9,0.2,0.012100000000000003,0.02,0.76,0.55,FIRE
"[array([0.62349941, 0.02803776]), array([-0.05001086,  0.46669411]), array([-0.55822364,  1.44172584])]","[array([ 0.89446485, -0.45058289]), array([ 0.6884346 , -0.51811554]), array([ 0.89446485, -0.45058289]), array([ 0.6884346 , -0.51811554])]",23,"[101, 598, 2776]","[101, 598, 2776]",649,10,0.2,0.012100000000000003,0.02,0.76,0.55,FIRE
"[array([0.62349941, 0.02803776]), array([-0.05001082,  0.4666941 ]), array([-0.55822363,  1.44172584])]","[array([0.42965194, 0.54274463]), array([-0.21515297,  0.9632517 ]), array([0.42965194, 0.54274463]), array([-0.21515297,  0.9632517 ])]",8,"[13, 30, 112]","[13, 30, 112]",650,1,0.2,0.012100000000000003,0.02,0.76,0.55,Scipy
"[array([0.62349941, 0.02803776]), array([-0.05001082,  0.46669411]), array([-0.55822363,  1.44172584])]","[array([ 0.5499111 , -0.51701706]), array([ 0.97337126, -0.396332  ]), array([ 0.5499111 , -0.51701706]), array([ 0.97337126, -0.396332  ])]",18,"[13, 25, 269]","[13, 25, 269]",651,2,0.2,0.012100000000000003,0.02,0.76,0.55,Scipy
"[array([0.62349941, 0.02803776]), array([-0.05001082,  0.4666941 ]), array([-0.55822363,  1.44172584])]","[array([1.0107558 , 0.41859183]), array([1.11236218, 0.28005599]), array([1.0107558 , 0.41859183]), array([1.11236218, 0.28005599])]",14,"[13, 57, 192]","[13, 57, 192]",652,3,0.2,0.012100000000000003,0.02,0.76,0.55,Scipy
"[array([0.62349941, 0.02803776]), array([-0.05001082,  0.4666941 ]), array([-0.55822363,  1.44172584])]","[array([1.12421714, 0.25559379]), array([ 1.00533185, -0.36782078]), array([1.12421714, 0.25559379]), array([ 1.00533185, -0.36782078])]",8,"[13, 40, 111]","[13, 40, 111]",653,4,0.2,0.012100000000000003,0.02,0.76,0.55,Scipy
"[array([0.62349941, 0.02803776]), array([-0.05001081,  0.46669411]), array([-0.55822363,  1.44172585])]","[array([0.29353161, 0.46806191]), array([ 0.83936265, -0.47783086]), array([0.29353161, 0.46806191]), array([ 0.83936265, -0.47783086])]",14,"[13, 24, 221]","[13, 24, 221]",654,5,0.2,0.012100000000000003,0.02,0.76,0.55,Scipy
"[array([0.62349941, 0.02803776]), array([-0.05001083,  0.4666941 ]), array([-0.55822363,  1.44172584])]","[array([ 1.12919142, -0.18823888]), array([ 0.8131015 , -0.48824806]), array([ 1.12919142, -0.18823888]), array([ 0.8131015 , -0.48824806])]",11,"[13, 24, 175]","[13, 24, 175]",655,6,0.2,0.012100000000000003,0.02,0.76,0.55,Scipy
"[array([0.62349941, 0.02803776]), array([-0.05001083,  0.46669411]), array([-0.55822364,  1.44172584])]","[array([0.16460483, 0.33121389]), array([ 1.03299976, -0.33912632]), array([0.16460483, 0.33121389]), array([ 1.03299976, -0.33912632])]",19,"[13, 26, 283]","[13, 26, 283]",656,7,0.2,0.012100000000000003,0.02,0.76,0.55,Scipy
"[array([0.62349941, 0.02803776]), array([-0.55822363,  1.44172584]), array([-0.05001082,  0.4666941 ])]","[array([0.96629572, 0.45814319]), array([-0.87748526,  1.89922063]), array([0.96629572, 0.45814319]), array([-0.87748526,  1.89922063])]",15,"[13, 31, 246]","[13, 31, 246]",657,8,0.2,0.012100000000000003,0.02,0.76,0.55,Scipy
"[array([0.62349941, 0.02803776]), array([-0.05001082,  0.4666941 ]), array([-0.55822363,  1.44172585])]","[array([ 0.61715117, -0.5219256 ]), array([1.1307096 , 0.24072959]), array([ 0.61715117, -0.5219256 ]), array([1.1307096 , 0.24072959])]",12,"[13, 42, 172]","[13, 42, 172]",658,9,0.2,0.012100000000000003,0.02,0.76,0.55,Scipy
"[array([0.62349941, 0.02803776]), array([-0.05001085,  0.46669411]), array([-0.55822363,  1.44172584])]","[array([ 0.89446485, -0.45058289]), array([ 0.68843457, -0.51811554]), array([ 0.89446485, -0.45058289]), array([ 0.68843457, -0.51811554])]",14,"[13, 31, 217]","[13, 31, 217]",659,10,0.2,0.012100000000000003,0.02,0.76,0.55,Scipy
"[array([0.62349941, 0.02803776]), array([-0.05003682,  0.46670091]), array([-0.55822362,  1.44172586])]","[array([0.19490702, 0.29710897]), array([-0.84364415,  0.62309712]), array([0.19490702, 0.29710897]), array([-0.84364415,  0.62309712])]",298,"[101, 5928, 33619]","[101, 5928, 33619]",622,3,0.2,0.012100000000000003,0.03333333333333333,1.2666666666666666,0.001,FIRE
"[array([0.62349941, 0.02803776]), array([-0.05003675,  0.46670092]), array([-0.55822365,  1.44172583])]","[array([0.21150209, 0.26868475]), array([-0.8332924 ,  0.61706305]), array([0.21150209, 0.26868475]), array([-0.8332924 ,  0.61706305])]",260,"[101, 6874, 29750]","[101, 6874, 29750]",602,3,0.2,0.012100000000000003,0.03333333333333333,1.2666666666666666,0.005,FIRE
"[array([0.62349941, 0.02803776]), array([-0.05003674,  0.46670091]), array([-0.55822365,  1.44172583])]","[array([0.20410622, 0.28540854]), array([-0.82623631,  0.6097572 ]), array([0.20410622, 0.28540854]), array([-0.82623631,  0.6097572 ])]",313,"[101, 6477, 36816]","[101, 6477, 36816]",582,3,0.2,0.012100000000000003,0.03333333333333333,1.2666666666666666,0.01,FIRE
"[array([0.62349941, 0.02803776]), array([-0.05006573,  0.4667087 ]), array([-0.55822362,  1.44172586])]","[array([0.24093694, 0.30026428]), array([-0.83989411,  0.62285263]), array([0.24093694, 0.30026428]), array([-0.83989411,  0.62285263])]",299,"[101, 7206, 35069]","[101, 7206, 35069]",623,4,0.2,0.012100000000000003,0.03333333333333333,1.2666666666666666,0.001,FIRE
"[array([0.62349941, 0.02803776]), array([-0.05003395,  0.46670006]), array([-0.55822365,  1.44172582])]","[array([0.21232392, 0.30123786]), array([-0.842204  ,  0.58076461]), array([0.21232392, 0.30123786]), array([-0.842204  ,  0.58076461])]",315,"[101, 7153, 37387]","[101, 7153, 37387]",603,4,0.2,0.012100000000000003,0.03333333333333333,1.2666666666666666,0.005,FIRE
"[array([0.62349941, 0.02803776]), array([-0.05003394,  0.46670006]), array([-0.55822362,  1.44172586])]","[array([0.21911557, 0.28432085]), array([-0.8331247 ,  0.61618191]), array([0.21911557, 0.28432085]), array([-0.8331247 ,  0.61618191])]",316,"[101, 7280, 38426]","[101, 7280, 38426]",583,4,0.2,0.012100000000000003,0.03333333333333333,1.2666666666666666,0.01,FIRE
"[array([0.62349941, 0.02803776]), array([-0.05002201,  0.46669697]), array([-0.55822365,  1.44172583])]","[array([0.22243184, 0.27518563]), array([-0.81928676,  0.60555993]), array([0.22243184, 0.27518563]), array([-0.81928676,  0.60555993])]",271,"[101, 5930, 32365]","[101, 5930, 32365]",604,5,0.2,0.012100000000000003,0.03333333333333333,1.2666666666666666,0.005,FIRE
"[array([0.62349941, 0.02803776]), array([-0.05011222,  0.46671673]), array([-0.55822365,  1.44172583])]","[array([0.14537768, 0.2612361 ]), array([-0.82243821,  0.60573941]), array([0.14537768, 0.2612361 ]), array([-0.82243821,  0.60573941])]",269,"[101, 7660, 31067]","[101, 7660, 31067]",584,5,0.2,0.012100000000000003,0.03333333333333333,1.2666666666666666,0.01,FIRE
"[array([0.62349941, 0.02803776]), array([-0.05002684,  0.46669824]), array([-0.55822364,  1.44172583])]","[array([0.22988453, 0.28507591]), array([-0.83099926,  0.61323266]), array([0.22988453, 0.28507591]), array([-0.83099926,  0.61323266])]",478,"[101, 11809, 58220]","[101, 11809, 58220]",660,1,0.2,0.012100000000000003,0.02,0.76,0.01,FIRE
"[array([0.62349941, 0.02803776]), array([-0.05003561,  0.46670052]), array([-0.55822363,  1.44172585])]","[array([0.24640725, 0.31280725]), array([-0.82957564,  0.61446534]), array([0.24640725, 0.31280725]), array([-0.82957564,  0.61446534])]",269,"[101, 7194, 31407]","[101, 7194, 31407]",624,5,0.2,0.012100000000000003,0.03333333333333333,1.2666666666666666,0.001,FIRE
"[array([0.62349941, 0.02803776]), array([-0.05002178,  0.46669691]), array([-0.55822365,  1.44172582])]","[array([0.21186235, 0.29375573]), array([-0.81506354,  0.60321051]), array([0.21186235, 0.29375573]), array([-0.81506354,  0.60321051])]",281,"[101, 7513, 33682]","[101, 7513, 33682]",605,6,0.2,0.012100000000000003,0.03333333333333333,1.2666666666666666,0.005,FIRE
"[array([0.62349941, 0.02803776]), array([-0.05002168,  0.46669687]), array([-0.55822365,  1.44172582])]","[array([0.20213332, 0.31572843]), array([-0.81214868,  0.59848809]), array([0.20213332, 0.31572843]), array([-0.81214868,  0.59848809])]",329,"[101, 6963, 39071]","[101, 6963, 39071]",585,6,0.2,0.012100000000000003,0.03333333333333333,1.2666666666666666,0.01,FIRE
"[array([0.62349941, 0.02803776]), array([-0.05003056,  0.46669923]), array([-0.55822365,  1.44172583])]","[array([0.22241199, 0.31326404]), array([-0.82490734,  0.60085685]), array([0.22241199, 0.31326404]), array([-0.82490734,  0.60085685])]",348,"[101, 7752, 40583]","[101, 7752, 40583]",606,7,0.2,0.012100000000000003,0.03333333333333333,1.2666666666666666,0.005,FIRE
